TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS,TIMESTAMP
TXN_4492644ba126d9c44e4f2395cb665a86af1dbe7967d47f7f0d3047618101350a,16_IMW,43_SJV,2000,100_SNZ__HAS__2000____AND____87_EKW__HAS__2000____AND____109_KKZ__HAS__2000____AND____44_LDJ__HAS__2000,2022-12-21 22:42:26.795262
TXN_f6050fb6dbac512ca7b68b460cf00635f70fc570b7d921e32b9e4d318cb837d4,121_HPV,5_SPP,2000,49_WBG__HAS__2000____AND____56_NJA__HAS__2000____AND____96_FCG__HAS__2000____AND____116_RGT__HAS__2000,2022-12-21 22:42:26.795506
TXN_41b9002f74601f33cc7862c2939e5c39399da5fd7566af7a13965d5c421a7e67,78_GOV,121_HPV,2000,68_FKN__HAS__2000____AND____136_MGD__HAS__2000____AND____113_RQM__HAS__2000____AND____103_MKN__HAS__2000,2022-12-21 22:42:26.795764
TXN_45f6a36ae3c4d5140fe8bff7d1fc6630f98e2303d1a29bff7007cc0382c0a8de,143_JNJ,28_SOB,2000,101_SWG__HAS__2000____AND____140_NCR__HAS__2000____AND____33_HXN__HAS__2000____AND____140_NCR__HAS__2000,2022-12-21 22:42:26.796027
TXN_aaadf6741252b95fae1c790545bf3ce9d3061ad842fd38a6acaf59cf23033d73,9_RHA,28_SOB,2000,126_LTW__HAS__2000____AND____104_GYD__HAS__2000____AND____15_UKP__HAS__2000____AND____20_EHM__HAS__2000,2022-12-21 22:42:26.796287
TXN_803b63641609445cb32ef093e68802f5c5506c1702cb0045609ec20b67f503d8,16_IMW,31_VVQ,2000,87_EKW__HAS__2000____AND____121_HPV__HAS__2000____AND____17_OYT__HAS__2000____AND____28_SOB__HAS__2000,2022-12-21 22:42:26.796544
TXN_d5b2820e0a52eddcdd47eb0f9d7dd3045e9c6a56f962e2e7525fa90f8382a366,139_LHM,69_DZY,2000,139_LHM__HAS__2000____AND____94_FWT__HAS__2000____AND____108_XPV__HAS__2000____AND____117_GQK__HAS__2000,2022-12-21 22:42:26.796795
TXN_b954dcdec029bcb6a7588c38f6937c959315be43861b66ee00ebd1af6cc7a894,76_RPI,45_IQA,2000,113_RQM__HAS__2000____AND____131_FMZ__HAS__2000____AND____110_QYL__HAS__2000____AND____45_IQA__HAS__2000,2022-12-21 22:42:26.797038
TXN_6db86e8550403c37737fa9e0eb72aaea030f7feefd06ac367f50cd836a8bde22,66_YAU,46_TKE,2000,92_OAA__HAS__2000____AND____97_RAJ__HAS__2000____AND____82_LCS__HAS__2000____AND____58_QIB__HAS__2000,2022-12-21 22:42:26.797288
TXN_4c8e9f4a7f8d69b82b15790e5203e01b3c8da17a4479c9760e7150e051b39c94,73_OHW,106_TOB,2000,14_KSP__HAS__2000____AND____51_SSP__HAS__2000____AND____111_KSW__HAS__2000____AND____109_KKZ__HAS__2000,2022-12-21 22:42:26.797540
TXN_8b06b42a9952a4249a8be7106e3b54a3b20c923018fe9d56663c1a51ca58acf1,146_LWF,51_SSP,2000,15_UKP__HAS__2000____AND____79_TKL__HAS__2000____AND____41_HRJ__HAS__2000____AND____33_HXN__HAS__2000,2022-12-21 22:42:26.797787
TXN_e326d9899d0575aa1a687f74f2c1a451652c08725ae6e77a891c43825c21c026,122_MXT,23_HNT,2000,26_HAF__HAS__2000____AND____9_RHA__HAS__2000____AND____106_TOB__HAS__2000____AND____39_BQI__HAS__2000,2022-12-21 22:42:26.798030
TXN_9c514528e3da988bbb72bbb29ed3a4b335a614d9fd783d1409f078f5deb24a72,44_LDJ,103_MKN,2000,41_HRJ__HAS__2000____AND____49_WBG__HAS__2000____AND____70_TTY__HAS__2000____AND____113_RQM__HAS__2000,2022-12-21 22:42:26.798272
TXN_f47e674f4c31acbef72e1b005e9cb592d740f654a160d2d7a8a1d076c0d216af,98_NHU,125_HKM,2000,139_LHM__HAS__2000____AND____83_FYD__HAS__2000____AND____2_OBC__HAS__2000____AND____12_LHC__HAS__2000,2022-12-21 22:42:26.798532
TXN_77bd069efba2b6dff91fb5e72fa0d84de78da24f42de42dcbade941cb10f9656,145_SGF,105_QML,2000,60_NKP__HAS__2000____AND____141_DZB__HAS__2000____AND____91_ZRS__HAS__2000____AND____13_LMN__HAS__2000,2022-12-21 22:42:26.798794
TXN_ed58f19a7c05cbc4cdb9a3d9602f06ab7469249946d6a9a7d0aa38bf2334db34,56_NJA,133_YMO,2000,140_NCR__HAS__2000____AND____128_HWK__HAS__2000____AND____10_BWT__HAS__2000____AND____12_LHC__HAS__2000,2022-12-21 22:42:26.799067
TXN_8fce715b6fe64673d4bf2c57e42b6ed2884bf7185835cf0f9af7e14c7c9f2787,138_OPP,54_QIT,2000,141_DZB__HAS__2000____AND____74_ZBF__HAS__2000____AND____40_UMC__HAS__2000____AND____143_JNJ__HAS__2000,2022-12-21 22:42:26.799322
TXN_dae71370a14a5de194a42f6f936a433d5499d91be7179401b4bcd51dde5ff0bd,146_LWF,25_AWW,2000,146_LWF__HAS__2000____AND____111_KSW__HAS__2000____AND____50_JRQ__HAS__2000____AND____55_DSF__HAS__2000,2022-12-21 22:42:26.799643
TXN_005d7cc27418e47955953b45921ba107206c7bfe2da7d63ebb7d85850de21ad5,46_TKE,87_EKW,2000,58_QIB__HAS__2000____AND____41_HRJ__HAS__2000____AND____76_RPI__HAS__2000____AND____28_SOB__HAS__2000,2022-12-21 22:42:26.799894
TXN_c3ae24ae9109ee744ff921864f554d67b113124ee22255cc1ade4cce56aee63e,22_RIQ,146_LWF,2000,128_HWK__HAS__2000____AND____123_LOV__HAS__2000____AND____88_EUW__HAS__2000____AND____100_SNZ__HAS__2000,2022-12-21 22:42:26.800143
TXN_0473412aa3c74022471ea7481bc6bc23c106f563b43ec5a5550938b0ea489d39,145_SGF,48_PRN,2000,35_CVG__HAS__2000____AND____74_ZBF__HAS__2000____AND____124_BRL__HAS__2000____AND____24_KGT__HAS__2000,2022-12-21 22:42:26.800389
TXN_b95bc8f6fb3d581d57d9956636522c510e4705f41003b5160b1a5920ab1d0837,115_CXV,65_ZIF,2000,94_FWT__HAS__2000____AND____110_QYL__HAS__2000____AND____46_TKE__HAS__2000____AND____136_MGD__HAS__2000,2022-12-21 22:42:26.800712
TXN_90ba4516373193bb0b6bd6d687198a0732ab2dd195d9530202f44a623140fb7d,50_JRQ,125_HKM,2000,112_XGI__HAS__2000____AND____131_FMZ__HAS__2000____AND____145_SGF__HAS__2000____AND____69_DZY__HAS__2000,2022-12-21 22:42:26.801052
TXN_bbb58080316e1b98b61857f63ad4febe437536a80c319d50584007abea787406,111_KSW,40_UMC,2000,112_XGI__HAS__2000____AND____116_RGT__HAS__2000____AND____68_FKN__HAS__2000____AND____105_QML__HAS__2000,2022-12-21 22:42:26.801311
TXN_7c2bd716a3d6eb617bae88cff42e8587866252923e83fc3b0dfcbf3dfb83a1cd,98_NHU,129_GDC,2000,116_RGT__HAS__2000____AND____106_TOB__HAS__2000____AND____59_JYF__HAS__2000____AND____52_HTU__HAS__2000,2022-12-21 22:42:26.801558
TXN_e5c778b9808d8f2f657639cf3ee26a9a7a3316299431a1f090e0a74c0e2bbb35,118_HJG,3_CBN,2000,139_LHM__HAS__2000____AND____146_LWF__HAS__2000____AND____133_YMO__HAS__2000____AND____135_WPM__HAS__2000,2022-12-21 22:42:26.801801
TXN_87115aeba45fa6aca2ed549d51a4189ed31c73d7a4b2827523aaa48f825aa51c,83_FYD,61_ESH,2000,26_HAF__HAS__2000____AND____142_FNA__HAS__2000____AND____12_LHC__HAS__2000____AND____75_GNH__HAS__2000,2022-12-21 22:42:26.802044
TXN_8d78430d70f5e6e7636db14d017bcef63b14e30d6ffb4ce69ba5280e918558d7,53_ORI,124_BRL,2000,56_NJA__HAS__2000____AND____138_OPP__HAS__2000____AND____96_FCG__HAS__2000____AND____11_GZG__HAS__2000,2022-12-21 22:42:26.802288
TXN_4fc0a51f6678ad8315d9bc48d4c8dff8cdd61e2def26152a6e931a15f9e4bfe9,99_WTP,23_HNT,2000,92_OAA__HAS__2000____AND____61_ESH__HAS__2000____AND____25_AWW__HAS__2000____AND____84_FXM__HAS__2000,2022-12-21 22:42:26.802551
TXN_530ed331d1253aa9e27f77af04ea070c84f60257c572aa6a15e0a15dfd2a7f44,3_CBN,100_SNZ,2000,116_RGT__HAS__2000____AND____39_BQI__HAS__2000____AND____28_SOB__HAS__2000____AND____143_JNJ__HAS__2000,2022-12-21 22:42:26.802804
TXN_b43579d71f8f95c1d602416c1aa52663910bc427a64e10c1803c4c4ed38ac0a9,14_KSP,13_LMN,2000,130_OHI__HAS__2000____AND____97_RAJ__HAS__2000____AND____34_VJF__HAS__2000____AND____95_TJL__HAS__2000,2022-12-21 22:42:26.803047
TXN_50bf78f009908523cad5564f7c7a786b564798c7ee65f0c9b4bad3f7948df028,29_AII,148_UZJ,2000,27_ISA__HAS__2000____AND____95_TJL__HAS__2000____AND____37_LTW__HAS__2000____AND____89_FYG__HAS__2000,2022-12-21 22:42:26.803298
TXN_a38d09e4c5c6b6cb766e3f6df45f902974a7931e7b3a78fce189d2cd2c47e853,112_XGI,84_FXM,2000,139_LHM__HAS__2000____AND____55_DSF__HAS__2000____AND____1_HGK__HAS__2000____AND____39_BQI__HAS__2000,2022-12-21 22:42:26.803550
TXN_b64b0a9ddda6b60de7ad666b37f9b78afe362d527ed1cbb0e78bd51fbbe5ee1d,116_RGT,39_BQI,2000,25_AWW__HAS__2000____AND____45_IQA__HAS__2000____AND____38_AYK__HAS__2000____AND____89_FYG__HAS__2000,2022-12-21 22:42:26.803838
TXN_d5dc171a172686fccbf9d34e4f8db6fd15ae4e2d66fbd87b9be365c6e42d6dd7,101_SWG,64_SHK,2000,77_WOW__HAS__2000____AND____72_BTC__HAS__2000____AND____113_RQM__HAS__2000____AND____96_FCG__HAS__2000,2022-12-21 22:42:26.804156
TXN_cfc9e47a964af1e9696bac8b45a8caaeaf9a52f8b269c10407c1ccf2b416b395,25_AWW,19_GOC,2000,107_NUM__HAS__2000____AND____33_HXN__HAS__2000____AND____90_FKM__HAS__2000____AND____19_GOC__HAS__2000,2022-12-21 22:42:26.804414
TXN_c4c6d87d83962f5cf45419035169253ea2ae8103f288cf9b2f1764bd1c17d0fa,86_MBT,54_QIT,2000,82_LCS__HAS__2000____AND____112_XGI__HAS__2000____AND____54_QIT__HAS__2000____AND____7_FPV__HAS__2000,2022-12-21 22:42:26.804741
TXN_7a7c27a7b4feedbe84e7fa0aa1d673f4b0fc0176e520f7aa166b0f04f936a3bb,33_HXN,86_MBT,2000,142_FNA__HAS__2000____AND____89_FYG__HAS__2000____AND____83_FYD__HAS__2000____AND____66_YAU__HAS__2000,2022-12-21 22:42:26.805001
TXN_e8630007b0007d22a48a72de6ce86f19b2d17c2ac70d9173f4e29e61de98c4bb,15_UKP,31_VVQ,2000,55_DSF__HAS__2000____AND____59_JYF__HAS__2000____AND____92_OAA__HAS__2000____AND____90_FKM__HAS__2000,2022-12-21 22:42:26.805257
TXN_6c6d68ac4cca0c536b3efaf16369f72f4c85d753660888ed4fd07027a86d1689,116_RGT,103_MKN,2000,21_QAZ__HAS__2000____AND____128_HWK__HAS__2000____AND____109_KKZ__HAS__2000____AND____24_KGT__HAS__2000,2022-12-21 22:42:26.805514
TXN_b179fc7687233c83816aad137254ddd84fc93e95996da7f783d8545d6bad1807,124_BRL,104_GYD,2000,72_BTC__HAS__2000____AND____101_SWG__HAS__2000____AND____43_SJV__HAS__2000____AND____126_LTW__HAS__2000,2022-12-21 22:42:26.805766
TXN_ffe15510b2031ad6b33aee79b8edd5b19f121a648ee48590951c0a25fb4fe302,61_ESH,122_MXT,2000,43_SJV__HAS__2000____AND____127_ONO__HAS__2000____AND____122_MXT__HAS__2000____AND____49_WBG__HAS__2000,2022-12-21 22:42:26.806020
TXN_a8b1ec821c90fd223f13284cf3ea094746c54b491c23311ef895d57732a2b41c,57_MKB,33_HXN,2000,120_JFF__HAS__2000____AND____129_GDC__HAS__2000____AND____66_YAU__HAS__2000____AND____14_KSP__HAS__2000,2022-12-21 22:42:26.806270
TXN_1beea41306c3cd04434c43a5d81593f4033ae93445165e127ad6baf62c865a53,57_MKB,65_ZIF,2000,8_MGQ__HAS__2000____AND____148_UZJ__HAS__2000____AND____24_KGT__HAS__2000____AND____84_FXM__HAS__2000,2022-12-21 22:42:26.806512
TXN_4567b96122228805e74ad82b6471e02116265413dfd6abcd859c6d960a393fc1,102_AVF,76_RPI,2000,9_RHA__HAS__2000____AND____28_SOB__HAS__2000____AND____27_ISA__HAS__2000____AND____113_RQM__HAS__2000,2022-12-21 22:42:26.806758
TXN_e9f137389c068b95aa0efef288fb981e3617c16d7719570a6ff7cb6b2fd6100d,136_MGD,71_KQI,2000,34_VJF__HAS__2000____AND____123_LOV__HAS__2000____AND____21_QAZ__HAS__2000____AND____67_POK__HAS__2000,2022-12-21 22:42:26.807006
TXN_92b075dfeadee1a3c0af256985235fc201fcf17266c1a107122d0d68f23332c2,3_CBN,128_HWK,2000,125_HKM__HAS__2000____AND____117_GQK__HAS__2000____AND____143_JNJ__HAS__2000____AND____105_QML__HAS__2000,2022-12-21 22:42:26.807255
TXN_2b0a834adfc3a2b4552be6f5c69e5d4f36866c7485078ce6881a786b6b705b79,104_GYD,13_LMN,2000,86_MBT__HAS__2000____AND____114_BZV__HAS__2000____AND____104_GYD__HAS__2000____AND____45_IQA__HAS__2000,2022-12-21 22:42:26.807509
TXN_2996df8f66b84503541bb94184bdc3f98fd37b6e36e5caccd16dade96d21485a,78_GOV,18_ICF,2000,90_FKM__HAS__2000____AND____49_WBG__HAS__2000____AND____140_NCR__HAS__2000____AND____31_VVQ__HAS__2000,2022-12-21 22:42:26.807754
TXN_3204b0decea92a642a94bf51d820ebefbf336c81bd9e2ed597cbdff4a3c4e988,77_WOW,144_KQW,2000,6_NYZ__HAS__2000____AND____140_NCR__HAS__2000____AND____17_OYT__HAS__2000____AND____51_SSP__HAS__2000,2022-12-21 22:42:26.807997
TXN_00bd9420b4e2aea7c814093bc0170a2a1db1027788a43afe5139ad05260ce4b0,89_FYG,81_ORK,2000,66_YAU__HAS__2000____AND____61_ESH__HAS__2000____AND____109_KKZ__HAS__2000____AND____126_LTW__HAS__2000,2022-12-21 22:42:26.808240
TXN_84af4d3067dfb1d5b38b53dc233f3b65ebda9f71c1e3b2d9603ebe259d7881b3,32_DCL,127_ONO,2000,124_BRL__HAS__2000____AND____102_AVF__HAS__2000____AND____142_FNA__HAS__2000____AND____82_LCS__HAS__2000,2022-12-21 22:42:26.808492
TXN_a8ebe968a49acaa7f93f6ac25e1109620fcde2b440126e9b08954ac5c5451046,31_VVQ,124_BRL,2000,121_HPV__HAS__2000____AND____88_EUW__HAS__2000____AND____16_IMW__HAS__2000____AND____83_FYD__HAS__2000,2022-12-21 22:42:26.808760
TXN_710b4d7f357da2ee34d990d55a02a33a4762a1eac38481cb760af24f8e893450,84_FXM,37_LTW,2000,61_ESH__HAS__2000____AND____35_CVG__HAS__2000____AND____5_SPP__HAS__2000____AND____52_HTU__HAS__2000,2022-12-21 22:42:26.809048
TXN_b1036733e79d744218c8398d298bcef101132ca22a2b6d1925f20969916587ac,37_LTW,5_SPP,2000,92_OAA__HAS__2000____AND____103_MKN__HAS__2000____AND____9_RHA__HAS__2000____AND____146_LWF__HAS__2000,2022-12-21 22:42:26.809456
TXN_c3d8d11e30037f37ae44daf53218da51444b3d53eb80a2a5f802740411668261,67_POK,48_PRN,2000,16_IMW__HAS__2000____AND____14_KSP__HAS__2000____AND____16_IMW__HAS__2000____AND____87_EKW__HAS__2000,2022-12-21 22:42:26.809740
TXN_2312fd7aa0a36f1622b849f2988d922652242de1b0c89507f9f851c40341fdae,141_DZB,97_RAJ,2000,18_ICF__HAS__2000____AND____95_TJL__HAS__2000____AND____80_LBQ__HAS__2000____AND____46_TKE__HAS__2000,2022-12-21 22:42:26.810020
TXN_88d7fc699a82beeda0e36cc47a0930cb1745fa69a03a3b6e282d900e6dd6c932,6_NYZ,96_FCG,2000,52_HTU__HAS__2000____AND____142_FNA__HAS__2000____AND____100_SNZ__HAS__2000____AND____14_KSP__HAS__2000,2022-12-21 22:42:26.810304
TXN_30f9bc70fe51a020ef969ac59d9cf7cc4b50b7da46165e6e11a173515707cccb,119_MPP,73_OHW,2000,139_LHM__HAS__2000____AND____105_QML__HAS__2000____AND____95_TJL__HAS__2000____AND____54_QIT__HAS__2000,2022-12-21 22:42:26.810567
TXN_4fd25bcd81e3a1a40db02bc240db14b125927f80e4be65ec3a21120ca37afe1a,63_WHX,40_UMC,2000,118_HJG__HAS__2000____AND____52_HTU__HAS__2000____AND____10_BWT__HAS__2000____AND____78_GOV__HAS__2000,2022-12-21 22:42:26.810816
TXN_47658e3c49077dd3e61986c935ae3339b0e0a3ea380a6deb9b67a0da926607d0,22_RIQ,110_QYL,2000,134_GIC__HAS__2000____AND____53_ORI__HAS__2000____AND____113_RQM__HAS__2000____AND____59_JYF__HAS__2000,2022-12-21 22:42:26.811060
TXN_c5420744a3b3f05237f501990382f2d4613c3e3461e1075d60eedeb6595b87dc,56_NJA,95_TJL,2000,59_JYF__HAS__2000____AND____37_LTW__HAS__2000____AND____68_FKN__HAS__2000____AND____63_WHX__HAS__2000,2022-12-21 22:42:26.811314
TXN_c4804b882c0fc064a4bf2b0b797f2ad94adac9a2261798a4a68baddfdce9076c,16_IMW,112_XGI,2000,108_XPV__HAS__2000____AND____127_ONO__HAS__2000____AND____75_GNH__HAS__2000____AND____104_GYD__HAS__2000,2022-12-21 22:42:26.811604
TXN_f9edcca8b315f23802924fef4da3b74824929ce7a13fa8ac96d9e759cafcda8e,56_NJA,10_BWT,2000,83_FYD__HAS__2000____AND____21_QAZ__HAS__2000____AND____71_KQI__HAS__2000____AND____143_JNJ__HAS__2000,2022-12-21 22:42:26.811860
TXN_b6f04984624c0787035f0092212f3cd3e4b3e9484b845d98e93f3ec62adcd83a,94_FWT,6_NYZ,2000,32_DCL__HAS__2000____AND____79_TKL__HAS__2000____AND____118_HJG__HAS__2000____AND____133_YMO__HAS__2000,2022-12-21 22:42:26.812109
TXN_45b9ff1737ae057cc3d79c25aa42957f258efaaeb51bf336fef1869905de0c51,130_OHI,118_HJG,2000,99_WTP__HAS__2000____AND____108_XPV__HAS__2000____AND____97_RAJ__HAS__2000____AND____97_RAJ__HAS__2000,2022-12-21 22:42:26.812350
TXN_d4385874b02b67383364bb6c61e966db3b622ba2b0eef398d237e1d89d56d3fb,148_UZJ,78_GOV,2000,24_KGT__HAS__2000____AND____47_QAO__HAS__2000____AND____111_KSW__HAS__2000____AND____133_YMO__HAS__2000,2022-12-21 22:42:26.812593
TXN_5c0b7eca7c7db83ee773818c9558cb65372b20316ec65e9622a887e0d8751ae1,32_DCL,86_MBT,2000,20_EHM__HAS__2000____AND____9_RHA__HAS__2000____AND____99_WTP__HAS__2000____AND____126_LTW__HAS__2000,2022-12-21 22:42:26.812834
TXN_4c143dadce7b0efdc2f896bfd0ebce3c92b93e354d6fd24b7ba54776b72779e6,137_UHO,36_GAN,2000,16_IMW__HAS__2000____AND____129_GDC__HAS__2000____AND____14_KSP__HAS__2000____AND____8_MGQ__HAS__2000,2022-12-21 22:42:26.813076
TXN_7b2a087114a5c4e67eb776dfdcf9727db0955e6190ef301342798088edfb71a8,27_ISA,17_OYT,2000,32_DCL__HAS__2000____AND____114_BZV__HAS__2000____AND____48_PRN__HAS__2000____AND____67_POK__HAS__2000,2022-12-21 22:42:26.813319
TXN_ffc2265d42b98d1f1b0a95049b27c211c55959f931b5c16f1bcb026b1bb0a4f1,9_RHA,103_MKN,2000,51_SSP__HAS__2000____AND____19_GOC__HAS__2000____AND____72_BTC__HAS__2000____AND____127_ONO__HAS__2000,2022-12-21 22:42:26.813562
TXN_3d84d683b7240295a0b7a6e2e5600725a235c238332832972d27e177533d210b,96_FCG,118_HJG,2000,23_HNT__HAS__2000____AND____53_ORI__HAS__2000____AND____70_TTY__HAS__2000____AND____32_DCL__HAS__2000,2022-12-21 22:42:26.813816
TXN_d2e377a47cd02cfda54b77dc60e14efe261bf619b790d17b044dcbe290f1c1a3,10_BWT,145_SGF,2000,36_GAN__HAS__2000____AND____102_AVF__HAS__2000____AND____19_GOC__HAS__2000____AND____14_KSP__HAS__2000,2022-12-21 22:42:26.814087
TXN_b37e59bf78ede9df7545d765ed87f7a676a497150165f70849409a5fad60ff33,12_LHC,136_MGD,2000,65_ZIF__HAS__2000____AND____21_QAZ__HAS__2000____AND____1_HGK__HAS__2000____AND____122_MXT__HAS__2000,2022-12-21 22:42:26.814517
TXN_c70ea5165f381496cf5c52ceafe8fe4a6cd54907149d50285ae86ef4a7490ec1,37_LTW,133_YMO,2000,104_GYD__HAS__2000____AND____113_RQM__HAS__2000____AND____116_RGT__HAS__2000____AND____99_WTP__HAS__2000,2022-12-21 22:42:26.814901
TXN_6dd49a1276c0cab86de105cf8e1f73ce61e4f624505dd94170eb54f4cfb42250,54_QIT,29_AII,2000,99_WTP__HAS__2000____AND____95_TJL__HAS__2000____AND____90_FKM__HAS__2000____AND____129_GDC__HAS__2000,2022-12-21 22:42:26.815175
TXN_5f3fb6e86037d7e0c097d6fc055a75981d15c990ee14815ddc64a4e4bc5ef82f,14_KSP,132_MAD,2000,89_FYG__HAS__2000____AND____114_BZV__HAS__2000____AND____104_GYD__HAS__2000____AND____97_RAJ__HAS__2000,2022-12-21 22:42:26.815424
TXN_467f1f29bd4fd816f9478eb034e5463afb22f792cd0877284b9dec466879d762,124_BRL,35_CVG,2000,67_POK__HAS__2000____AND____8_MGQ__HAS__2000____AND____57_MKB__HAS__2000____AND____66_YAU__HAS__2000,2022-12-21 22:42:26.815674
TXN_496cf4d32a1d1623dbeb258bb7b1c4df65c4908f14f4bc4fa26d038d3f8b9fb1,133_YMO,131_FMZ,2000,82_LCS__HAS__2000____AND____19_GOC__HAS__2000____AND____61_ESH__HAS__2000____AND____35_CVG__HAS__2000,2022-12-21 22:42:26.815916
TXN_56408e16459ab91ccf2c4eff9ea63b343536835651f63007ff8058010f61bc3b,122_MXT,15_UKP,2000,47_QAO__HAS__2000____AND____73_OHW__HAS__2000____AND____132_MAD__HAS__2000____AND____37_LTW__HAS__2000,2022-12-21 22:42:26.816172
TXN_f2cb5bbc7ac1897751a8f3a0061e03844bd7e450a63778de092eb90ff6a955e3,14_KSP,68_FKN,2000,142_FNA__HAS__2000____AND____111_KSW__HAS__2000____AND____99_WTP__HAS__2000____AND____3_CBN__HAS__2000,2022-12-21 22:42:26.816440
TXN_f2f4740ad8ecc86aeec5165c99c2b6760f14b08957615cc22195f46dd38a9ce1,78_GOV,49_WBG,2000,136_MGD__HAS__2000____AND____139_LHM__HAS__2000____AND____68_FKN__HAS__2000____AND____36_GAN__HAS__2000,2022-12-21 22:42:26.816709
TXN_e31578537d046c46c1bff07c1226932d99f50620e20dcef7bb832440bdd4d813,71_KQI,2_OBC,2000,114_BZV__HAS__2000____AND____126_LTW__HAS__2000____AND____42_LPN__HAS__2000____AND____124_BRL__HAS__2000,2022-12-21 22:42:26.816959
TXN_341dbd14f328b2267115676aa7d41a2ca5e02a0ef01ccc39883169506ef509d2,34_VJF,85_TJC,2000,18_ICF__HAS__2000____AND____145_SGF__HAS__2000____AND____40_UMC__HAS__2000____AND____19_GOC__HAS__2000,2022-12-21 22:42:26.817199
TXN_262a6942135f28187b6868f4f52a9fb1eef64002ebe7bf2338cba019f4c090bb,67_POK,71_KQI,2000,14_KSP__HAS__2000____AND____54_QIT__HAS__2000____AND____70_TTY__HAS__2000____AND____6_NYZ__HAS__2000,2022-12-21 22:42:26.817444
TXN_5dc718cfc3e32cf38e7dc5bedc34c0e2366fc28b6eed7a53555d9ec2a1b54e44,23_HNT,131_FMZ,2000,22_RIQ__HAS__2000____AND____101_SWG__HAS__2000____AND____69_DZY__HAS__2000____AND____26_HAF__HAS__2000,2022-12-21 22:42:26.817682
TXN_589b307e3b94e3fb84483d07547f4a83c6818bea0d5d1770d8410f45b0e999f3,56_NJA,116_RGT,2000,25_AWW__HAS__2000____AND____123_LOV__HAS__2000____AND____107_NUM__HAS__2000____AND____143_JNJ__HAS__2000,2022-12-21 22:42:26.817919
TXN_e7bca3ca8ed8abc32c70a49ff3673293a5063c33079e5e6d53c732b7267badf9,32_DCL,128_HWK,2000,80_LBQ__HAS__2000____AND____79_TKL__HAS__2000____AND____139_LHM__HAS__2000____AND____39_BQI__HAS__2000,2022-12-21 22:42:26.818156
TXN_27eb2f38f9a66f725a250c23ae07c90b189f449f3f3d8b2ccae278d6a111faf7,84_FXM,43_SJV,2000,2_OBC__HAS__2000____AND____108_XPV__HAS__2000____AND____75_GNH__HAS__2000____AND____60_NKP__HAS__2000,2022-12-21 22:42:26.818394
TXN_4ef2366181ddf09d39133aac83593074abde92ae650caf3633b476b5cb65bd0c,24_KGT,85_TJC,2000,109_KKZ__HAS__2000____AND____24_KGT__HAS__2000____AND____112_XGI__HAS__2000____AND____91_ZRS__HAS__2000,2022-12-21 22:42:26.818635
TXN_e2a73c12ef25209cde8aa87f7f2a5569ac9112670826419af2a98746b03048fc,122_MXT,134_GIC,2000,96_FCG__HAS__2000____AND____25_AWW__HAS__2000____AND____13_LMN__HAS__2000____AND____8_MGQ__HAS__2000,2022-12-21 22:42:26.818883
TXN_fcc7309ee512e6a0cb3a8fabdd23f3e1d4c55500550f576f7779942b82b11c12,4_JEY,63_WHX,2000,5_SPP__HAS__2000____AND____27_ISA__HAS__2000____AND____116_RGT__HAS__2000____AND____113_RQM__HAS__2000,2022-12-21 22:42:26.819129
TXN_7b9766ae47f39d480f003341185bee1d94b4333f83ec1540ef14ef17c6470d24,68_FKN,8_MGQ,2000,1_HGK__HAS__2000____AND____146_LWF__HAS__2000____AND____52_HTU__HAS__2000____AND____108_XPV__HAS__2000,2022-12-21 22:42:26.819447
TXN_e0bfa74ea1211406877f9577fa90252cbb15937af2d86976b53767fb28a4d1ed,6_NYZ,55_DSF,2000,49_WBG__HAS__2000____AND____113_RQM__HAS__2000____AND____56_NJA__HAS__2000____AND____115_CXV__HAS__2000,2022-12-21 22:42:26.819694
TXN_0c5c3c1ef571e72c6ba10c51f342f5fb55af957e23e1043bbcb7ded3d4877e29,106_TOB,81_ORK,2000,4_JEY__HAS__2000____AND____36_GAN__HAS__2000____AND____65_ZIF__HAS__2000____AND____140_NCR__HAS__2000,2022-12-21 22:42:26.819961
TXN_01b11a630d9cee91998d27d4311732a64b5f02d5b3b7641f5cb2c19cfba3b29b,69_DZY,72_BTC,2000,62_WAB__HAS__2000____AND____100_SNZ__HAS__2000____AND____122_MXT__HAS__2000____AND____10_BWT__HAS__2000,2022-12-21 22:42:26.820202
TXN_af2812ac723478b0f801ada1043785d4f38cbdc56f3e810ce3347ddc1d7b0f71,47_QAO,121_HPV,2000,146_LWF__HAS__2000____AND____7_FPV__HAS__2000____AND____75_GNH__HAS__2000____AND____60_NKP__HAS__2000,2022-12-21 22:42:26.820442
TXN_cfc31172d0116d24290c2f3d49f2fe105e7d21cb8b06080c5925d3170b3585ca,127_ONO,44_LDJ,2000,148_UZJ__HAS__2000____AND____41_HRJ__HAS__2000____AND____132_MAD__HAS__2000____AND____135_WPM__HAS__2000,2022-12-21 22:42:26.820698
TXN_6f53032ed58f0ba4e7cc42ecaecce14c9a8ac798d4421bb03ac4ebb946491cef,77_WOW,105_QML,2000,114_BZV__HAS__2000____AND____136_MGD__HAS__2000____AND____119_MPP__HAS__2000____AND____148_UZJ__HAS__2000,2022-12-21 22:42:26.820941
